record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,trageprotokoll_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,trageprotokoll_complete
5,,,BAUA_S005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,trageprotokoll,1,BAUA_S005,"[not completed]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,trageprotokoll,2,,,0,0,"2025-06-11 00:54",4,,,,0,"geben meinem better zum schlafen",0,,,,,,,,,,,,88ECBE70-4650-11F0-B636-4132BF2E497A,"2025-06-11 01:13:35","2025-06-11 01:15:19",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 01:15:19"",    ""utcTime"": ""2025-06-10 23:13:35.703571Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""37""  }",result.zip,0
5,trageprotokoll,3,,,0,1,,,"2025-06-11 08:38",,,,,,,,,,,,,,,,,A5A2B6D0-468E-11F0-AC23-8DE29D19F315,"2025-06-11 08:38:12","2025-06-11 08:39:00",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 08:39:01"",    ""utcTime"": ""2025-06-11 06:38:12.669705Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,4,,,0,0,"2025-06-11 16:36",4,,,,1,,0,,,,,,,,,,,,3140C450-46D2-11F0-8F7E-557A4585D12D,"2025-06-11 16:41:43","2025-06-11 16:42:30",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 16:42:31"",    ""utcTime"": ""2025-06-11 14:41:43.189516Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""32""  }",result.zip,0
5,trageprotokoll,5,,,0,1,,,"2025-06-11 16:44",,,,,,,,,,,,,,,,,8ACF8E20-46D2-11F0-8F7E-557A4585D12D,"2025-06-11 16:44:13","2025-06-11 16:44:27",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 16:44:27"",    ""utcTime"": ""2025-06-11 14:44:13.442894Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,6,,,0,0,"2025-06-11 16:50",4,,,,1,,0,,,,,,,,,,,,5B771520-46D3-11F0-8F7E-557A4585D12D,"2025-06-11 16:50:03","2025-06-11 16:50:30",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 16:50:30"",    ""utcTime"": ""2025-06-11 14:50:03.505847Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""32""  }",result.zip,0
5,trageprotokoll,7,,,0,1,,,"2025-06-11 17:32",,,,,,,,,,,,,,,,,3CE69F80-46D9-11F0-B314-1BAEFE40616C,"2025-06-11 17:32:09","2025-06-11 17:32:22",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 17:32:23"",    ""utcTime"": ""2025-06-11 15:32:09.207920Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,8,,,1,,,,,,,,,,0,0,"2025-06-11 19:40",,,,,,0,"auf dem küchentisch",0,860C84D0-46F3-11F0-825F-49FF16ABAD41,"2025-06-11 20:40:18","2025-06-11 20:41:01",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 20:41:01"",    ""utcTime"": ""2025-06-11 18:40:18.845800Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""37""  }",result.zip,0
5,trageprotokoll,9,,,0,1,,,"2025-06-11 20:41",,,,,,,,,,,,,,,,,9FFD72F0-46F3-11F0-825F-49FF16ABAD41,"2025-06-11 20:41:02","2025-06-11 20:41:19",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 20:41:19"",    ""utcTime"": ""2025-06-11 18:41:02.367089Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,10,,,0,2,,,,"2025-06-11 23:14",,,,,,,,,,,,,,,,128B9260-4709-11F0-825F-49FF16ABAD41,"2025-06-11 23:14:33","2025-06-11 23:14:50",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-11 23:14:51"",    ""utcTime"": ""2025-06-11 21:14:33.990602Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,11,,,1,,,,,,,,,,1,1,,"2025-06-12 08:07",,,,,,,,2BBFA410-4754-11F0-8D00-738DA8F6A5D2,"2025-06-12 08:12:08","2025-06-12 08:12:32",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-12 08:12:33"",    ""utcTime"": ""2025-06-12 06:12:08.529908Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""23""  }",result.zip,0
5,trageprotokoll,12,,,1,,,,,,,,,,0,1,"2025-06-12 13:00",,,,,,1,,0,8EB0A890-4785-11F0-9D30-991E8DF492D1,"2025-06-12 14:05:39","2025-06-12 14:06:08",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-12 14:06:08"",    ""utcTime"": ""2025-06-12 12:05:39.864918Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""32""  }",result.zip,0
5,trageprotokoll,13,,,0,1,,,"2025-06-12 14:06",,,,,,,,,,,,,,,,,A0659640-4785-11F0-9D30-991E8DF492D1,"2025-06-12 14:06:09","2025-06-12 14:06:23",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-12 14:06:23"",    ""utcTime"": ""2025-06-12 12:06:09.572627Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,14,,,1,,,,,,,,,,0,1,"2025-06-12 14:44",,,,,,1,,1,AF15A430-478C-11F0-9EAA-C3E2AC2C5916,"2025-06-12 14:56:40","2025-06-12 14:57:03",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-12 14:57:03"",    ""utcTime"": ""2025-06-12 12:56:40.691678Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""32""  }",result.zip,0
5,trageprotokoll,15,,,0,1,,,"2025-06-12 16:04",,,,,,,,,,,,,,,,,17A98EE0-4796-11F0-968C-2B91955A088F,"2025-06-12 16:04:01","2025-06-12 16:04:15",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-12 17:00:15.088418"",    ""utcTime"": ""2025-06-12 14:04:01.614237Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,16,,,0,2,,,,"2025-06-13 01:28",,,,,,,,,,,,,,,,F03E4BB0-47E6-11F0-A139-AD73C26A2BE2,"2025-06-13 01:42:44","2025-06-13 01:43:05",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-06-13 01:43:05"",    ""utcTime"": ""2025-06-12 23:42:44.715465Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""19""  }",result.zip,0
5,trageprotokoll,17,,,1,,,,,,,,,,1,1,,"2025-06-13 08:24",,,,,,,,7FCE9340-4830-11F0-81A9-89417188AD54,"2025-06-13 10:29:18","2025-06-13 10:29:44",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""15"",    ""syncdate"": ""2025-06-13 10:29:45"",    ""utcTime"": ""2025-06-13 08:29:18.836368Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-S901B"",    ""percentComplete"": ""23""  }",result.zip,0
