record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,trageprotokoll_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,trageprotokoll_complete
15,,,BAUA_S015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,trageprotokoll,1,BAUA_S015,"[not completed]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15,trageprotokoll,2,,,0,0,"2025-07-22 18:04",0,,,,1,,1,,,,,,,,,,,,7BAAA340-6715-11F0-914B-01237BD31BE6,"2025-07-22 18:04:01","2025-07-22 18:04:51",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-22 18:04:52"",    ""utcTime"": ""2025-07-22 16:04:01.524770Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""32""  }",result.zip,0
15,trageprotokoll,3,,,0,1,,,"2025-07-22 19:01",,,,,,,,,,,,,,,,,8F630870-671D-11F0-914B-01237BD31BE6,"2025-07-22 19:01:50","2025-07-22 19:02:13",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-22 19:02:14"",    ""utcTime"": ""2025-07-22 17:01:50.582676Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""19""  }",result.zip,0
15,trageprotokoll,4,,,0,2,,,,"2025-07-22 23:30",,,,,,,,,,,,,,,,0ABE9FA0-6743-11F0-A980-816620032DDC,"2025-07-22 23:30:08","2025-07-22 23:30:35",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-22 23:30:36"",    ""utcTime"": ""2025-07-22 21:30:08.922852Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""19""  }",result.zip,0
15,trageprotokoll,5,,,0,0,"2025-07-23 19:11",0,,,,1,,1,,,,,,,,,,,,0ECA06C0-67E8-11F0-8981-B3EDB5F7B3DE,"2025-07-23 19:11:22","2025-07-23 19:12:03",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-23 19:12:04"",    ""utcTime"": ""2025-07-23 17:11:22.667983Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""32""  }",result.zip,0
15,trageprotokoll,6,,,0,1,,,"2025-07-23 19:39",,,,,,,,,,,,,,,,,E719AB40-67EB-11F0-8981-B3EDB5F7B3DE,"2025-07-23 19:38:54","2025-07-23 19:39:11",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-23 19:39:12"",    ""utcTime"": ""2025-07-23 17:38:54.067309Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""19""  }",result.zip,0
15,trageprotokoll,7,,,0,2,,,,"2025-07-24 00:13",,,,,,,,,,,,,,,,63DA17B0-6813-11F0-8F4E-4D96F6E5D3EA,"2025-07-24 00:21:33","2025-07-24 00:21:52",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-24 00:21:52"",    ""utcTime"": ""2025-07-23 22:21:33.739893Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""19""  }",result.zip,0
15,trageprotokoll,8,,,0,1,,,"2025-07-24 08:37",,,,,,,,,,,,,,,,,9957BC40-6858-11F0-82D9-0D94BBFDC1AA,"2025-07-24 08:36:58","2025-07-24 08:37:21",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-24 08:37:22"",    ""utcTime"": ""2025-07-24 06:36:58.756015Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""19""  }",result.zip,0
15,trageprotokoll,9,,,0,0,"2025-07-24 16:20",1,,,,1,,0,,,,,,,,,,,,5D857E00-6899-11F0-B97B-A19B58E8E674,"2025-07-24 16:20:35","2025-07-24 16:21:07",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-07-24 16:21:08"",    ""utcTime"": ""2025-07-24 14:20:35.680307Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""32""  }",result.zip,0
