record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,lichtexpositionstagebuch_digital_timestamp,mhlea_picture,mhla_confirm,mhlea_confidence,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,lichtexpositionstagebuch_digital_complete
7,,,BAUA_S004,,,,,,,,,,,,
7,lichtexpositionstagebuch_digital,1,,,,1,3,62AA7710-4642-11F0-9EDC-63FB66B471C7,"2025-06-10 23:32:18","2025-06-10 23:33:54",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-06-10 23:33:54"",    ""utcTime"": ""2025-06-10 21:32:18.561735Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""173"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""67""  }",result.zip,0
7,lichtexpositionstagebuch_digital,2,,,,1,4,B56C6C50-46FC-11F0-9EEC-4B22081344E8,"2025-06-11 21:46:03","2025-06-11 21:46:33",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-06-11 21:46:34"",    ""utcTime"": ""2025-06-11 19:46:03.797765Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""173"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""67""  }",result.zip,0
7,lichtexpositionstagebuch_digital,3,,,,1,4,608170E0-47D4-11F0-9CC1-69343A643590,"2025-06-12 23:29:52","2025-06-12 23:30:19",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-06-12 23:30:20"",    ""utcTime"": ""2025-06-12 21:29:52.622096Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""173"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""67""  }",result.zip,0
7,lichtexpositionstagebuch_digital,4,,,,1,4,BB777220-48A0-11F0-9F1E-B55DDB6D6AD8,"2025-06-13 23:52:42","2025-06-13 23:53:10",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-06-13 23:53:10"",    ""utcTime"": ""2025-06-13 21:52:42.562901Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.4"",    ""buildnumber"": ""178"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""67""  }",result.zip,0
7,lichtexpositionstagebuch_digital,5,,,,1,4,84C1E4F0-497B-11F0-9FEB-2DBB760746E2,"2025-06-15 01:58:50","2025-06-15 01:59:01",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-06-15 01:59:02"",    ""utcTime"": ""2025-06-14 23:58:50.559691Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.4"",    ""buildnumber"": ""178"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""67""  }",result.zip,0
7,lichtexpositionstagebuch_digital,6,,,,1,4,30072870-4A2B-11F0-A16B-93C0BAFBE505,"2025-06-15 22:56:19","2025-06-15 22:56:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-06-15 22:56:28"",    ""utcTime"": ""2025-06-15 20:56:19.831278Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.4"",    ""buildnumber"": ""178"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""67""  }",result.zip,0
7,lichtexpositionstagebuch_digital,7,,,,1,4,B54A9E40-4AF3-11F0-87F8-17F8D5E8B1C7,"2025-06-16 22:51:42","2025-06-16 22:51:52",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-06-16 22:51:52"",    ""utcTime"": ""2025-06-16 20:51:42.756223Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.4"",    ""buildnumber"": ""178"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""67""  }",result.zip,0
