record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,lichtexpositionstagebuch_digital_timestamp,mhlea_picture,mhla_confirm,mhlea_confidence,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,lichtexpositionstagebuch_digital_complete
19,,,BAUA_S016,,,,,,,,,,,,
19,lichtexpositionstagebuch_digital,1,,,,1,5,EF9A06C0-6732-11F0-A2B4-ED5A8DAF500D,"2025-07-22 21:34:51","2025-07-22 21:35:47",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-07-22 21:35:48"",    ""utcTime"": ""2025-07-22 19:34:51.436377Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""67""  }",result.zip,0
19,lichtexpositionstagebuch_digital,2,,,,1,5,6B003D50-67FD-11F0-A88E-A75ACD47F1AB,"2025-07-23 21:44:16","2025-07-23 21:44:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-07-23 21:44:28"",    ""utcTime"": ""2025-07-23 19:44:16.805757Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""67""  }",result.zip,0
19,lichtexpositionstagebuch_digital,3,,,,1,5,703876C0-68C5-11F0-872A-85380873B848,"2025-07-24 21:36:04","2025-07-24 21:36:17",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-07-24 21:36:18"",    ""utcTime"": ""2025-07-24 19:36:04.908478Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""67""  }",result.zip,0
19,lichtexpositionstagebuch_digital,4,,,,1,5,C26A5470-6994-11F0-A8C7-05E2D74F627B,"2025-07-25 22:20:08","2025-07-25 22:20:15",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-07-25 22:20:16"",    ""utcTime"": ""2025-07-25 20:20:08.631563Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""67""  }",result.zip,0
19,lichtexpositionstagebuch_digital,5,,,,1,5,91D7F7A0-6A60-11F0-8BAA-B53E7DFDD103,"2025-07-26 22:39:04","2025-07-26 22:39:13",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-07-26 22:39:14"",    ""utcTime"": ""2025-07-26 20:39:04.474674Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""67""  }",result.zip,0
19,lichtexpositionstagebuch_digital,6,,,,1,5,F0E30590-6B24-11F0-96F7-0DE8B7A5D503,"2025-07-27 22:04:45","2025-07-27 22:04:52",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-07-27 22:04:53"",    ""utcTime"": ""2025-07-27 20:04:45.289298Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""67""  }",result.zip,0
19,lichtexpositionstagebuch_digital,7,,,,1,5,DE6326B0-6BE8-11F0-8BD2-2F321B1FBA83,"2025-07-28 21:27:15","2025-07-28 21:27:22",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-07-28 21:27:22"",    ""utcTime"": ""2025-07-28 19:27:15.611571Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""67""  }",result.zip,0
