record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,trageprotokoll_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,trageprotokoll_complete
6,,,BAUA_S006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,trageprotokoll,1,BAUA_S006,"[not completed]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,trageprotokoll,2,,,1,,,,,,,,,,1,0,,"2025-06-10 20:00",,,,,,,,C0738F30-4642-11F0-9656-EBCB008CB3C7,"2025-06-10 23:34:55","2025-06-10 23:35:37",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-10 23:35:37"",    ""utcTime"": ""2025-06-10 21:34:55.906819Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""23""  }",result.zip,0
6,trageprotokoll,3,,,0,2,,,,"2025-06-11 00:00",,,,,,,,,,,,,,,,DB1B2650-4646-11F0-8EC6-B1D3020CE0BE,"2025-06-11 00:04:18","2025-06-11 00:04:59",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-11 00:04:59"",    ""utcTime"": ""2025-06-10 22:04:18.613331Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""19""  }",result.zip,0
6,trageprotokoll,4,,,1,,,,,,,,,,1,1,,"2025-06-11 08:15",,,,,,,,477B6630-469B-11F0-A2A9-6D7077E54E31,"2025-06-11 10:08:38","2025-06-11 10:09:16",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-11 10:09:16"",    ""utcTime"": ""2025-06-11 08:08:38.163848Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""23""  }",result.zip,0
6,trageprotokoll,5,,,0,0,"2025-06-11 11:41",4,,,,0,"Brille putzen",0,,,,,,,,,,,,7B95A4A0-46A8-11F0-A2A9-6D7077E54E31,"2025-06-11 11:43:09","2025-06-11 11:43:54",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-11 11:43:55"",    ""utcTime"": ""2025-06-11 09:43:09.034759Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""37""  }",result.zip,0
6,trageprotokoll,6,,,0,1,,,"2025-06-11 11:42",,,,,,,,,,,,,,,,,97AF6630-46A8-11F0-A2A9-6D7077E54E31,"2025-06-11 11:43:56","2025-06-11 11:44:13",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-11 11:44:13"",    ""utcTime"": ""2025-06-11 09:43:56.179859Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""19""  }",result.zip,0
6,trageprotokoll,7,,,0,0,"2025-06-11 14:45",1,,,,1,,1,,,,,,,,,,,,DF3F5EB0-46C1-11F0-90CA-0F03C1140C5D,"2025-06-11 14:44:53","2025-06-11 14:45:27",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-11 14:45:28"",    ""utcTime"": ""2025-06-11 12:44:53.658963Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""32""  }",result.zip,0
6,trageprotokoll,8,,,0,1,,,"2025-06-11 15:13",,,,,,,,,,,,,,,,,4DDE0430-46C6-11F0-8750-1130CE265DB4,"2025-06-11 15:16:37","2025-06-11 15:16:55",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-11 15:16:55"",    ""utcTime"": ""2025-06-11 13:16:37.235608Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""19""  }",result.zip,0
6,trageprotokoll,9,,,0,1,,,"2025-06-12 07:06",,,,,,,,,,,,,,,,,09641A80-474B-11F0-BE84-3B91A0647495,"2025-06-12 07:06:45","2025-06-12 07:06:59",,1,"{    ""devicemanufacturer"": ""Fairphone"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2025-06-12 07:06:59"",    ""utcTime"": ""2025-06-12 05:06:45.416043Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.3"",    ""buildnumber"": ""172"",    ""configversion"": ""2"",    ""devicemodel"": ""FP4"",    ""percentComplete"": ""19""  }",result.zip,0
