record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,trageprotokoll_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,trageprotokoll_complete
13,,,BAUA_S013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,trageprotokoll,1,BAUA_S013,"[not completed]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13,trageprotokoll,2,,,0,1,,,"2025-07-15 10:30",,,,,,,,,,,,,,,,,808C9360-615B-11F0-BA87-213EBD3F8B95,"2025-07-15 11:10:07","2025-07-15 11:12:09",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-15 11:12:10"",    ""utcTime"": ""2025-07-15 09:10:07.510369Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,3,,,0,0,"2025-07-15 21:36",2,,,,1,,0,,,,,,,,,,,,E0812B80-61B2-11F0-9130-0DA05E4194BA,"2025-07-15 21:35:34","2025-07-15 21:37:07",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-15 21:37:07"",    ""utcTime"": ""2025-07-15 19:35:34.712589Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""32""  }",result.zip,0
13,trageprotokoll,4,,,0,1,,,"2025-07-15 22:33",,,,,,,,,,,,,,,,,DDFE7EA0-61BA-11F0-9130-0DA05E4194BA,"2025-07-15 22:32:46","2025-07-15 22:33:28",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-15 22:33:28"",    ""utcTime"": ""2025-07-15 20:32:46.474422Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,5,,,0,2,,,,"2025-07-15 23:09",,,,,,,,,,,,,,,,D29EB6B0-61BF-11F0-93A9-4117226E862E,"2025-07-15 23:08:14","2025-07-15 23:09:22",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-15 23:09:23"",    ""utcTime"": ""2025-07-15 21:08:14.875387Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,6,,,0,1,,,"2025-07-16 06:35",,,,,,,,,,,,,,,,,4254B340-61FE-11F0-BEAB-7B270A7D24AF,"2025-07-16 06:35:11","2025-07-16 06:35:49",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-16 06:35:49"",    ""utcTime"": ""2025-07-16 04:35:11.092667Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,7,,,0,3,,,,,"Werdohl im Sauerland",,,,,,,,,,,,,,,70056DE0-6238-11F0-99C0-8960E68A2925,"2025-07-16 13:31:38","2025-07-16 13:32:22",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-16 13:32:22"",    ""utcTime"": ""2025-07-16 11:31:38.558075Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,8,,,0,0,"2025-07-16 13:42",4,,,,0,"Auf dem Küchentisch. Die Brille ist mir von der Nase gefallen. Der Sensor ist rausgegangen. Nachdem ich ihn wieder reingesteckt habe, sitzt er nicht mehr so fest in der Sicherung, da eine Plastiktüte abgeblitzt ist.",0,,,,,,,,,,,,F63A28F0-6239-11F0-B33A-65667741FA2C,"2025-07-16 13:42:33","2025-07-16 13:45:24",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-16 13:45:24"",    ""utcTime"": ""2025-07-16 11:42:33.214941Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""37""  }",result.zip,0
13,trageprotokoll,9,,,0,1,,,"2025-07-16 13:52",,,,,,,,,,,,,,,,,534AAA00-623B-11F0-B33A-65667741FA2C,"2025-07-16 13:52:18","2025-07-16 14:05:37",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-16 14:05:37"",    ""utcTime"": ""2025-07-16 11:52:18.848509Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,10,,,0,2,,,,"2025-07-16 22:48",,,,,,,,,,,,,,,,21EA2C60-6286-11F0-BBDD-39FBEA97DFA2,"2025-07-16 22:47:48","2025-07-16 22:48:23",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-16 22:48:24"",    ""utcTime"": ""2025-07-16 20:47:48.262888Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,11,,,0,1,,,"2025-07-17 08:34",,,,,,,,,,,,,,,,,1B984F70-62D8-11F0-AA8D-F7B837CB3871,"2025-07-17 08:34:36","2025-07-17 08:35:03",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-17 08:35:04"",    ""utcTime"": ""2025-07-17 06:34:36.391132Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,12,,,0,0,"2025-07-17 20:32",2,,,,0,rucksack,0,,,,,,,,,,,,562AD2C0-633C-11F0-952F-571075FE7848,"2025-07-17 20:32:04","2025-07-17 20:33:14",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-17 20:33:15"",    ""utcTime"": ""2025-07-17 18:32:04.332391Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""37""  }",result.zip,0
13,trageprotokoll,13,,,0,1,,,"2025-07-17 20:52",,,,,,,,,,,,,,,,,248C7680-633F-11F0-952F-571075FE7848,"2025-07-17 20:52:09","2025-07-17 20:52:37",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-17 20:52:37"",    ""utcTime"": ""2025-07-17 18:52:09.575979Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
13,trageprotokoll,14,,,0,2,,,,"2025-07-17 23:15",,,,,,,,,,,,,,,,0E6598A0-6353-11F0-9F4C-15C6943C4325,"2025-07-17 23:14:42","2025-07-17 23:15:17",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2025-07-17 23:15:18"",    ""utcTime"": ""2025-07-17 21:14:42.346923Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.5"",    ""buildnumber"": ""180"",    ""configversion"": ""2"",    ""devicemodel"": ""SM-A165F"",    ""percentComplete"": ""19""  }",result.zip,0
